ENST00000462797.TRIT1	3	A
ENST00000372818.TRIT1	2	D
ENST00000372818.TRIT1	3	A
ENST00000316891.TRIT1	2	D
ENST00000316891.TRIT1	3	A
ENST00000489945.TRIT1	2	D
ENST00000489945.TRIT1	3	A
ENST00000441669.TRIT1	1	D
ENST00000441669.TRIT1	2	A
ENST00000495175.TRIT1	1	D
ENST00000495175.TRIT1	2	A
ENST00000372718.SMAP2	3	D
ENST00000372718.SMAP2	4	A
ENST00000372708.SMAP2	3	D
ENST00000372708.SMAP2	4	A
ENST00000539317.SMAP2	1	D
ENST00000539317.SMAP2	2	A
ENST00000614549.SMAP2	3	D
ENST00000614549.SMAP2	4	A
ENST00000619054.SMAP1	3	D
ENST00000619054.SMAP1	4	A
ENST00000370455.SMAP1	3	D
ENST00000370455.SMAP1	4	A
ENST00000316999.SMAP1	3	D
ENST00000316999.SMAP1	4	A
ENST00000370452.SMAP1	3	D
ENST00000370452.SMAP1	4	A
ENST00000372247.RNF220	9	D
ENST00000372247.RNF220	10	A
ENST00000361799.RNF220	8	D
ENST00000361799.RNF220	9	A
ENST00000355387.RNF220	8	D
ENST00000355387.RNF220	9	A
ENST00000443020.UNKNOWN	3	D
ENST00000443020.UNKNOWN	4	A
ENST00000372244.TMEM53	2	D
ENST00000372244.TMEM53	3	A
ENST00000372242.TMEM53	4	D
ENST00000372242.TMEM53	5	A
ENST00000372243.TMEM53	3	D
ENST00000372243.TMEM53	4	A
ENST00000535358.ARMH1	1	D
ENST00000535358.ARMH1	2	A
ENST00000458657.ARMH1	1	D
ENST00000458657.ARMH1	2	A
ENST00000455805.ARMH1	1	D
ENST00000455805.ARMH1	2	A
ENST00000472487.MYSM1	3	D
ENST00000472487.MYSM1	4	A
ENST00000371177.TM2D1	1	D
ENST00000371177.TM2D1	2	A
ENST00000606498.TM2D1	1	D
ENST00000606498.TM2D1	2	A
ENST00000294613.TM2D1	1	D
ENST00000294613.TM2D1	2	A
ENST00000496465.TM2D1	1	D
ENST00000496465.TM2D1	2	A
ENST00000371180.TM2D1	1	D
ENST00000371180.TM2D1	2	A
ENST00000263440.ALG6	6	D
ENST00000263440.ALG6	7	A
ENST00000371108.UNKNOWN	6	D
ENST00000371108.UNKNOWN	7	A
ENST00000603108.ALG6	6	D
ENST00000603108.ALG6	7	A
ENST00000237247.SGIP1	6	D
ENST00000237247.SGIP1	7	A
ENST00000371039.SGIP1	5	D
ENST00000371039.SGIP1	6	A
ENST00000371037.SGIP1	6	D
ENST00000371037.SGIP1	7	A
ENST00000262348.WLS	8	D
ENST00000262348.WLS	9	A
ENST00000370976.WLS	7	D
ENST00000370976.WLS	8	A
ENST00000354777.WLS	8	D
ENST00000354777.WLS	9	A
ENST00000370944.ANKRD13C	10	D
ENST00000370944.ANKRD13C	11	A
ENST00000262346.ANKRD13C	9	D
ENST00000262346.ANKRD13C	10	A
ENST00000370855.SLC44A5	14	D
ENST00000370855.SLC44A5	15	A
ENST00000370859.SLC44A5	14	D
ENST00000370859.SLC44A5	15	A
ENST00000370725.ADGRL2	21	D
ENST00000370725.ADGRL2	22	A
ENST00000370715.ADGRL2	19	D
ENST00000370715.ADGRL2	20	A
ENST00000370728.ADGRL2	20	D
ENST00000370728.ADGRL2	21	A
ENST00000370723.ADGRL2	20	D
ENST00000370723.ADGRL2	21	A
ENST00000370717.ADGRL2	20	D
ENST00000370717.ADGRL2	21	A
ENST00000370721.ADGRL2	20	D
ENST00000370721.ADGRL2	21	A
ENST00000319517.ADGRL2	18	D
ENST00000319517.ADGRL2	19	A
ENST00000370730.ADGRL2	19	D
ENST00000370730.ADGRL2	20	A
ENST00000359929.ADGRL2	18	D
ENST00000359929.ADGRL2	19	A
ENST00000370713.ADGRL2	17	D
ENST00000370713.ADGRL2	18	A
ENST00000370727.ADGRL2	20	D
ENST00000370727.ADGRL2	21	A
ENST00000370654.RPF1	5	D
ENST00000370654.RPF1	6	A
ENST00000489444.GBP3	3	D
ENST00000489444.GBP3	4	A
ENST00000370481.GBP3	3	D
ENST00000370481.GBP3	4	A
ENST00000370473.GBP1	3	D
ENST00000370473.GBP1	4	A
ENST00000294671.GBP7	3	D
ENST00000294671.GBP7	4	A
ENST00000355754.GBP4	4	D
ENST00000355754.GBP4	5	A
ENST00000370456.GBP6	3	D
ENST00000370456.GBP6	4	A
ENST00000370459.GBP5	3	D
ENST00000370459.GBP5	4	A
ENST00000436063.DNTTIP2	2	D
ENST00000436063.DNTTIP2	3	A
ENST00000359208.DNTTIP2	2	D
ENST00000359208.DNTTIP2	3	A
ENST00000524631.RNPC3	13	D
ENST00000524631.RNPC3	14	A
ENST00000533099.RNPC3	13	D
ENST00000533099.RNPC3	14	A
ENST00000423855.RNPC3	13	D
ENST00000423855.RNPC3	14	A
ENST00000369851.GNAI3	3	D
ENST00000369851.GNAI3	4	A
ENST00000286692.DRAM2	4	D
ENST00000286692.DRAM2	5	A
ENST00000539140.DRAM2	4	D
ENST00000539140.DRAM2	5	A
ENST00000361127.LRIG2	7	D
ENST00000361127.LRIG2	8	A
ENST00000336338.SPAG17	47	D
ENST00000336338.SPAG17	48	A
ENST00000369294.POLR3C	8	D
ENST00000369294.POLR3C	9	A
ENST00000334163.POLR3C	8	D
ENST00000334163.POLR3C	9	A
ENST00000534502.GPR89A	7	D
ENST00000534502.GPR89A	8	A
ENST00000313835.GPR89A	8	D
ENST00000313835.GPR89A	9	A
ENST00000462900.GPR89A	7	D
ENST00000462900.GPR89A	8	A
ENST00000314163.GPR89B	8	D
ENST00000314163.GPR89B	9	A
ENST00000369259.CHD1L	16	D
ENST00000369259.CHD1L	17	A
ENST00000369258.CHD1L	22	D
ENST00000369258.CHD1L	23	A
ENST00000431239.CHD1L	20	D
ENST00000431239.CHD1L	21	A
ENST00000361293.CHD1L	15	D
ENST00000361293.CHD1L	16	A
ENST00000440902.LYSMD1	1	D
ENST00000440902.LYSMD1	2	A
ENST00000368908.LYSMD1	1	D
ENST00000368908.LYSMD1	2	A
ENST00000452671.RFX5	5	D
ENST00000452671.RFX5	6	A
ENST00000368870.RFX5	5	D
ENST00000368870.RFX5	6	A
ENST00000290524.RFX5	5	D
ENST00000290524.RFX5	6	A
ENST00000368630.CRTC2	1	D
ENST00000368630.CRTC2	2	A
ENST00000368633.CRTC2	3	D
ENST00000368633.CRTC2	4	A
ENST00000303569.CRTC2	1	D
ENST00000303569.CRTC2	2	A
ENST00000368559.NUP210L	7	D
ENST00000368559.NUP210L	8	A
ENST00000271854.NUP210L	7	D
ENST00000271854.NUP210L	8	A
ENST00000254508.NUP210	7	D
ENST00000254508.NUP210	8	A
ENST00000295682.KRTCAP2	2	D
ENST00000295682.KRTCAP2	3	A
ENST00000368336.DAP3	4	D
ENST00000368336.DAP3	5	A
ENST00000535183.DAP3	3	D
ENST00000535183.DAP3	4	A
ENST00000471642.DAP3	3	D
ENST00000471642.DAP3	4	A
ENST00000421487.DAP3	3	D
ENST00000421487.DAP3	4	A
ENST00000343043.DAP3	4	D
ENST00000343043.DAP3	5	A
ENST00000295702.SSR2	2	D
ENST00000295702.SSR2	3	A
ENST00000496742.SSR2	1	D
ENST00000496742.SSR2	2	A
ENST00000474377.SSR2	2	D
ENST00000474377.SSR2	3	A
ENST00000480567.SSR2	2	D
ENST00000480567.SSR2	3	A
ENST00000466905.SSR2	2	D
ENST00000466905.SSR2	3	A
ENST00000531790.SSR2	2	D
ENST00000531790.SSR2	3	A
ENST00000529008.SSR2	2	D
ENST00000529008.SSR2	3	A
ENST00000289865.USP21	9	D
ENST00000289865.USP21	10	A
ENST00000368001.USP21	9	D
ENST00000368001.USP21	10	A
ENST00000368002.USP21	9	D
ENST00000368002.USP21	10	A
ENST00000361580.KIFAP3	16	D
ENST00000361580.KIFAP3	17	A
ENST00000538366.KIFAP3	14	D
ENST00000538366.KIFAP3	15	A
ENST00000367765.KIFAP3	15	D
ENST00000367765.KIFAP3	16	A
ENST00000367767.KIFAP3	15	D
ENST00000367767.KIFAP3	16	A
ENST00000361580.KIFAP3	7	D
ENST00000361580.KIFAP3	8	A
ENST00000538366.KIFAP3	5	D
ENST00000538366.KIFAP3	6	A
ENST00000367765.KIFAP3	6	D
ENST00000367765.KIFAP3	7	A
ENST00000367767.KIFAP3	6	D
ENST00000367767.KIFAP3	7	A
ENST00000367618.AXDND1	16	D
ENST00000367618.AXDND1	17	A
ENST00000258301.STX6	2	D
ENST00000258301.STX6	3	A
ENST00000242770.STX10	2	D
ENST00000242770.STX10	3	A
ENST00000440593.STX10	2	D
ENST00000440593.STX10	3	A
ENST00000589083.STX10	2	D
ENST00000589083.STX10	3	A
ENST00000587230.STX10	2	D
ENST00000587230.STX10	3	A
ENST00000591843.STX10	2	D
ENST00000591843.STX10	3	A
ENST00000343587.STX10	2	D
ENST00000343587.STX10	3	A
ENST00000621791.CACNA1E	1	D
ENST00000621791.CACNA1E	2	A
ENST00000367567.CACNA1E	1	D
ENST00000367567.CACNA1E	2	A
ENST00000621551.CACNA1E	1	D
ENST00000621551.CACNA1E	2	A
ENST00000360108.CACNA1E	1	D
ENST00000360108.CACNA1E	2	A
ENST00000358338.CACNA1E	1	D
ENST00000358338.CACNA1E	2	A
ENST00000367570.CACNA1E	1	D
ENST00000367570.CACNA1E	2	A
ENST00000367573.CACNA1E	1	D
ENST00000367573.CACNA1E	2	A
ENST00000621791.CACNA1E	16	D
ENST00000621791.CACNA1E	17	A
ENST00000367567.CACNA1E	16	D
ENST00000367567.CACNA1E	17	A
ENST00000621551.CACNA1E	16	D
ENST00000621551.CACNA1E	17	A
ENST00000360108.CACNA1E	16	D
ENST00000360108.CACNA1E	17	A
ENST00000358338.CACNA1E	16	D
ENST00000358338.CACNA1E	17	A
ENST00000367570.CACNA1E	16	D
ENST00000367570.CACNA1E	17	A
ENST00000367573.CACNA1E	16	D
ENST00000367573.CACNA1E	17	A
ENST00000294854.RGSL1	15	D
ENST00000294854.RGSL1	16	A
ENST00000443996.RGSL1	16	D
ENST00000443996.RGSL1	17	A
ENST00000264144.LAMC2	14	D
ENST00000264144.LAMC2	15	A
ENST00000493293.LAMC2	14	D
ENST00000493293.LAMC2	15	A
ENST00000294742.ARPC5	1	D
ENST00000294742.ARPC5	2	A
ENST00000359856.ARPC5	1	D
ENST00000359856.ARPC5	2	A
ENST00000367534.ARPC5	1	D
ENST00000367534.ARPC5	2	A
ENST00000353214.ARPC5L	1	D
ENST00000353214.ARPC5L	2	A
ENST00000259477.ARPC5L	1	D
ENST00000259477.ARPC5L	2	A
ENST00000294742.ARPC5	1	D
ENST00000294742.ARPC5	2	A
ENST00000359856.ARPC5	1	D
ENST00000359856.ARPC5	2	A
ENST00000367534.ARPC5	1	D
ENST00000367534.ARPC5	2	A
ENST00000353214.ARPC5L	1	D
ENST00000353214.ARPC5L	2	A
ENST00000259477.ARPC5L	1	D
ENST00000259477.ARPC5L	2	A
ENST00000432021.UNKNOWN	4	D
ENST00000432021.UNKNOWN	5	A
ENST00000419367.ODR4	3	D
ENST00000419367.ODR4	4	A
ENST00000287859.ODR4	4	D
ENST00000287859.ODR4	5	A
ENST00000367470.ODR4	4	D
ENST00000367470.ODR4	5	A
ENST00000367338.CACNA1S	13	D
ENST00000367338.CACNA1S	14	A
ENST00000362061.CACNA1S	13	D
ENST00000362061.CACNA1S	14	A
ENST00000367338.CACNA1S	1	D
ENST00000367338.CACNA1S	2	A
ENST00000362061.CACNA1S	1	D
ENST00000362061.CACNA1S	2	A
ENST00000361565.IPO9	8	D
ENST00000361565.IPO9	9	A
ENST00000367249.CYB5R1	8	D
ENST00000367249.CYB5R1	9	A
ENST00000414487.SNRPE	1	D
ENST00000414487.SNRPE	2	A
ENST00000366994.INTS7	15	D
ENST00000366994.INTS7	16	A
ENST00000366993.INTS7	15	D
ENST00000366993.INTS7	16	A
ENST00000440600.INTS7	14	D
ENST00000440600.INTS7	15	A
ENST00000366992.INTS7	15	D
ENST00000366992.INTS7	16	A
ENST00000366965.VASH2	2	D
ENST00000366965.VASH2	3	A
ENST00000517399.VASH2	2	D
ENST00000517399.VASH2	3	A
ENST00000366968.VASH2	2	D
ENST00000366968.VASH2	3	A
ENST00000366966.VASH2	2	D
ENST00000366966.VASH2	3	A
ENST00000366967.VASH2	1	D
ENST00000366967.VASH2	2	A
ENST00000366964.VASH2	2	D
ENST00000366964.VASH2	3	A
ENST00000366965.VASH2	2	D
ENST00000366965.VASH2	3	A
ENST00000517399.VASH2	4	D
ENST00000517399.VASH2	5	A
ENST00000366968.VASH2	4	D
ENST00000366968.VASH2	5	A
ENST00000366966.VASH2	4	D
ENST00000366966.VASH2	5	A
ENST00000366967.VASH2	3	D
ENST00000366967.VASH2	4	A
ENST00000366964.VASH2	4	D
ENST00000366964.VASH2	5	A
ENST00000498508.PROX1	1	D
ENST00000498508.PROX1	2	A
ENST00000366958.PROX1	1	D
ENST00000366958.PROX1	2	A
ENST00000261454.PROX1	1	D
ENST00000261454.PROX1	2	A
ENST00000435016.PROX1	1	D
ENST00000435016.PROX1	2	A
ENST00000415093.UNKNOWN	8	D
ENST00000415093.UNKNOWN	9	A
ENST00000366957.SMYD2	9	D
ENST00000366957.SMYD2	10	A
ENST00000355727.AIDA	4	D
ENST00000355727.AIDA	5	A
ENST00000340020.AIDA	4	D
ENST00000340020.AIDA	5	A
ENST00000433674.CAPN2	16	D
ENST00000433674.CAPN2	17	A
ENST00000295006.CAPN2	16	D
ENST00000295006.CAPN2	17	A
ENST00000397163.CAPN3	19	D
ENST00000397163.CAPN3	20	A
ENST00000397204.CAPN3	2	D
ENST00000397204.CAPN3	3	A
ENST00000349748.CAPN3	16	D
ENST00000349748.CAPN3	17	A
ENST00000569136.CAPN3	2	D
ENST00000569136.CAPN3	3	A
ENST00000397200.CAPN3	7	D
ENST00000397200.CAPN3	8	A
ENST00000356316.CAPN3	2	D
ENST00000356316.CAPN3	3	A
ENST00000318023.CAPN3	18	D
ENST00000318023.CAPN3	19	A
ENST00000561817.CAPN3	2	D
ENST00000561817.CAPN3	3	A
ENST00000357568.CAPN3	18	D
ENST00000357568.CAPN3	19	A
ENST00000337571.CAPN3	2	D
ENST00000337571.CAPN3	3	A
ENST00000398776.CAPN11	18	D
ENST00000398776.CAPN11	19	A
ENST00000465271.CNIH4	1	D
ENST00000465271.CNIH4	2	A
ENST00000366856.CNIH4	1	D
ENST00000366856.CNIH4	2	A
ENST00000366857.CNIH4	1	D
ENST00000366857.CNIH4	2	A
ENST00000366858.CNIH4	1	D
ENST00000366858.CNIH4	2	A
ENST00000366794.PARP1	22	D
ENST00000366794.PARP1	23	A
ENST00000366707.OBSCN	96	D
ENST00000366707.OBSCN	97	A
ENST00000570156.OBSCN	96	D
ENST00000570156.OBSCN	97	A
ENST00000422127.OBSCN	85	D
ENST00000422127.OBSCN	86	A
ENST00000271971.CAPN9	15	D
ENST00000271971.CAPN9	16	A
ENST00000366666.CAPN9	13	D
ENST00000366666.CAPN9	14	A
ENST00000354537.CAPN9	14	D
ENST00000354537.CAPN9	15	A
ENST00000366637.DISC1	3	D
ENST00000366637.DISC1	4	A
ENST00000439617.DISC1	12	D
ENST00000439617.DISC1	13	A
ENST00000620189.DISC1	10	D
ENST00000620189.DISC1	11	A
ENST00000258229.PCNX2	22	D
ENST00000258229.PCNX2	23	A
ENST00000366601.TBCE	4	D
ENST00000366601.TBCE	5	A
ENST00000543662.TBCE	4	D
ENST00000543662.TBCE	5	A
ENST00000406207.TBCE	4	D
ENST00000406207.TBCE	5	A
ENST00000389793.LYST	42	D
ENST00000389793.LYST	43	A
ENST00000518483.EXO1	6	D
ENST00000518483.EXO1	7	A
ENST00000348581.EXO1	6	D
ENST00000348581.EXO1	7	A
ENST00000366548.EXO1	6	D
ENST00000366548.EXO1	7	A
ENST00000621831.CEP170	3	D
ENST00000621831.CEP170	4	A
ENST00000366544.CEP170	3	D
ENST00000366544.CEP170	4	A
ENST00000619357.UNKNOWN	3	D
ENST00000619357.UNKNOWN	4	A
ENST00000366542.CEP170	3	D
ENST00000366542.CEP170	4	A
ENST00000366543.CEP170	3	D
ENST00000366543.CEP170	4	A
ENST00000490107.SMYD3	8	D
ENST00000490107.SMYD3	9	A
ENST00000366513.CNST	3	D
ENST00000366513.CNST	4	A
ENST00000366511.CNST	2	D
ENST00000366511.CNST	3	A
ENST00000366512.CNST	3	D
ENST00000366512.CNST	4	A
ENST00000366508.AHCTF1	19	D
ENST00000366508.AHCTF1	20	A
ENST00000326225.AHCTF1	19	D
ENST00000326225.AHCTF1	20	A
ENST00000396920.PHYH	1	D
ENST00000396920.PHYH	2	A
ENST00000263038.PHYH	1	D
ENST00000263038.PHYH	2	A
ENST00000377524.STAM	12	D
ENST00000377524.STAM	13	A
ENST00000374746.CUL2	1	D
ENST00000374746.CUL2	2	A
ENST00000374748.CUL2	1	D
ENST00000374748.CUL2	2	A
ENST00000537177.CUL2	2	D
ENST00000537177.CUL2	3	A
ENST00000374754.CUL2	1	D
ENST00000374754.CUL2	2	A
ENST00000374751.CUL2	1	D
ENST00000374751.CUL2	2	A
ENST00000374749.CUL2	1	D
ENST00000374749.CUL2	2	A
ENST00000374179.MAPK8	6	D
ENST00000374179.MAPK8	7	A
ENST00000395611.MAPK8	6	D
ENST00000395611.MAPK8	7	A
ENST00000374189.MAPK8	6	D
ENST00000374189.MAPK8	7	A
ENST00000374174.MAPK8	5	D
ENST00000374174.MAPK8	6	A
ENST00000374182.MAPK8	6	D
ENST00000374182.MAPK8	7	A
ENST00000360332.MAPK8	5	D
ENST00000360332.MAPK8	6	A
ENST00000374176.MAPK8	6	D
ENST00000374176.MAPK8	7	A
ENST00000358410.DNA2	20	D
ENST00000358410.DNA2	21	A
ENST00000551118.DNA2	16	D
ENST00000551118.DNA2	17	A
ENST00000609923.SLC25A16	7	D
ENST00000609923.SLC25A16	8	A
ENST00000372499.LRMDA	2	D
ENST00000372499.LRMDA	3	A
ENST00000611255.LRMDA	3	D
ENST00000611255.LRMDA	4	A
ENST00000298767.WAPL	1	D
ENST00000298767.WAPL	2	A
ENST00000618527.WAPL	1	D
ENST00000618527.WAPL	2	A
ENST00000371953.PTEN	1	D
ENST00000371953.PTEN	2	A
ENST00000413330.RPP30	9	D
ENST00000413330.RPP30	10	A
ENST00000371703.RPP30	9	D
ENST00000371703.RPP30	10	A
ENST00000298068.HECTD2	14	D
ENST00000298068.HECTD2	15	A
ENST00000446394.HECTD2	15	D
ENST00000446394.HECTD2	16	A
ENST00000371667.HECTD2	5	D
ENST00000371667.HECTD2	6	A
ENST00000544642.BTAF1	24	D
ENST00000544642.BTAF1	25	A
ENST00000265990.BTAF1	24	D
ENST00000265990.BTAF1	25	A
ENST00000371483.FFAR4	2	D
ENST00000371483.FFAR4	3	A
ENST00000371481.FFAR4	2	D
ENST00000371481.FFAR4	3	A
ENST00000604414.FFAR4	2	D
ENST00000604414.FFAR4	3	A
ENST00000359204.FRA10AC1	3	D
ENST00000359204.FRA10AC1	4	A
ENST00000614499.TCTN3	10	D
ENST00000614499.TCTN3	11	A
ENST00000265993.TCTN3	10	D
ENST00000265993.TCTN3	11	A
ENST00000430368.TCTN3	6	D
ENST00000430368.TCTN3	7	A
ENST00000371217.TCTN3	10	D
ENST00000371217.TCTN3	11	A
ENST00000614499.TCTN3	10	D
ENST00000614499.TCTN3	11	A
ENST00000265993.TCTN3	10	D
ENST00000265993.TCTN3	11	A
ENST00000430368.TCTN3	6	D
ENST00000430368.TCTN3	7	A
ENST00000371217.TCTN3	10	D
ENST00000371217.TCTN3	11	A
ENST00000339364.PIK3AP1	6	D
ENST00000339364.PIK3AP1	7	A
ENST00000371110.PIK3AP1	4	D
ENST00000371110.PIK3AP1	5	A
ENST00000485122.EXOSC1	5	D
ENST00000485122.EXOSC1	6	A
ENST00000370885.EXOSC1	5	D
ENST00000370885.EXOSC1	6	A
ENST00000370902.EXOSC1	6	D
ENST00000370902.EXOSC1	7	A
ENST00000370886.EXOSC1	5	D
ENST00000370886.EXOSC1	6	A
ENST00000352634.ZDHHC16	4	D
ENST00000352634.ZDHHC16	5	A
ENST00000370854.ZDHHC16	4	D
ENST00000370854.ZDHHC16	5	A
ENST00000353979.ZDHHC16	3	D
ENST00000353979.ZDHHC16	4	A
ENST00000370846.ZDHHC16	4	D
ENST00000370846.ZDHHC16	5	A
ENST00000345745.ZDHHC16	3	D
ENST00000345745.ZDHHC16	4	A
ENST00000393760.ZDHHC16	4	D
ENST00000393760.ZDHHC16	5	A
ENST00000370842.ZDHHC16	4	D
ENST00000370842.ZDHHC16	5	A
ENST00000361490.HPS1	14	D
ENST00000361490.HPS1	15	A
ENST00000613394.HPS1	14	D
ENST00000613394.HPS1	15	A
ENST00000325103.HPS1	14	D
ENST00000325103.HPS1	15	A
ENST00000370269.SLF2	11	D
ENST00000370269.SLF2	12	A
ENST00000238961.SLF2	11	D
ENST00000238961.SLF2	12	A
ENST00000369797.PDCD11	14	D
ENST00000369797.PDCD11	15	A
ENST00000361804.SMC3	19	D
ENST00000361804.SMC3	20	A
ENST00000360003.MCMBP	5	D
ENST00000360003.MCMBP	6	A
ENST00000369077.MCMBP	5	D
ENST00000369077.MCMBP	6	A
ENST00000263461.WDR11	28	D
ENST00000263461.WDR11	29	A
ENST00000368845.OAT	1	D
ENST00000368845.OAT	2	A
ENST00000623213.DOCK1	41	D
ENST00000623213.DOCK1	42	A
ENST00000280333.DOCK1	41	D
ENST00000280333.DOCK1	42	A
ENST00000455566.PPP2R2D	6	D
ENST00000455566.PPP2R2D	7	A
ENST00000382599.PPP2R2C	5	D
ENST00000382599.PPP2R2C	6	A
ENST00000515571.PPP2R2C	5	D
ENST00000515571.PPP2R2C	6	A
ENST00000507294.PPP2R2C	5	D
ENST00000507294.PPP2R2C	6	A
ENST00000506140.PPP2R2C	5	D
ENST00000506140.PPP2R2C	6	A
ENST00000335585.PPP2R2C	5	D
ENST00000335585.PPP2R2C	6	A
ENST00000508545.PPP2R2B	5	D
ENST00000508545.PPP2R2B	6	A
ENST00000394414.PPP2R2B	6	D
ENST00000394414.PPP2R2B	7	A
ENST00000504198.PPP2R2B	6	D
ENST00000504198.PPP2R2B	7	A
ENST00000394411.PPP2R2B	5	D
ENST00000394411.PPP2R2B	6	A
ENST00000453001.PPP2R2B	5	D
ENST00000453001.PPP2R2B	6	A
ENST00000394409.PPP2R2B	5	D
ENST00000394409.PPP2R2B	6	A
ENST00000394413.PPP2R2B	5	D
ENST00000394413.PPP2R2B	6	A
ENST00000336640.PPP2R2B	5	D
ENST00000336640.PPP2R2B	6	A
ENST00000380737.PPP2R2A	6	D
ENST00000380737.PPP2R2A	7	A
ENST00000315985.PPP2R2A	6	D
ENST00000315985.PPP2R2A	7	A
ENST00000368586.CFAP46	52	D
ENST00000368586.CFAP46	53	A
ENST00000468317.AL360181.3	3	D
ENST00000468317.AL360181.3	4	A
ENST00000432508.MTG1	2	D
ENST00000432508.MTG1	3	A
ENST00000317502.MTG1	2	D
ENST00000317502.MTG1	3	A
ENST00000477902.MTG1	1	D
ENST00000477902.MTG1	2	A
ENST00000397512.TMEM80	2	D
ENST00000397512.TMEM80	3	A
